DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
BOL;BOG;161;3.896,00;16.189.017,00
BOL;BOG;25;697;2.897.031,00
BOL;BOG;20;396;1.634.031,00
BOL;BOG;3;168;736.958,00
BOL;BOG;3;5.374,00;23.573.910,00
BOL;BOG;1;394;1.728.344,00
BOL;BOG;2;100;438.666,00
BOL;BOG;5;685;3.004.862,00
BOL;BOG;3;145;636.065,00
BOL;BOG;180;5.130,00;21.314.842,00
BOL;BOG;81;8.222,00;35.842.986,00
BOL;BOG;151;7.852,00;34.230.008,00
BOL;BOG;15;430;1.782.637,00
BOL;BOG;30;732;3.031.526,00
BOL;BOG;222;3.710,00;15.365.450,00
BOL;BOG;382;7.323,00;30.328.685,00
BOL;BOG;28;1.471,00;6.092.871,00
BOL;BOG;336;794;3.376.159,00
BOL;BOG;100;5.300,00;23.249.298,00
BOL;BOG;1;22;93.545,00
BOL;BOG;586;7.148,00;29.463.745,00
BOL;BOG;1;19;80.789,00
BOL;BOG;1;21;89.293,00
BOL;BOG;5;108;459.225,00
BOL;BOG;504;8.534,00;35.667.231,00
BOL;BOG;3;58;246.621,00
BOL;BOG;1;19;80.789,00
BOL;BOG;157;4.020,00;17.083.444,00
BOL;BOG;20.000,00;3.388,00;14.238.144,00
BOL;BOG;77;637;2.626.895,00
BOL;BOG;42;262;1.081.662,00
BOL;BOG;40;4;16.565,00
BOL;BOG;130;13;53.838,00
BOL;BOG;52;5.076,00;21.093.633,00
BOL;BOG;312;1.978,00;8.151.904,00
BOL;BOG;1;34;148.219,00
BOL;BOG;2.180,00;17.200,00;73.558.924,00
BOL;BOG;151;6.495,00;27.887.764,00
BOL;BOG;142;3.950,00;16.741.926,00
BOL;BOG;30;853;3.679.865,00
BOL;BOG;976;12.327,00;52.877.557,00
BOL;BOG;262;935;3.951.634,00
BOL;BOG;115;533;2.342.300,00
BOL;BOG;853;117.698,00;498.905.396,00
BOL;BOG;826;11.528,00;48.807.857,00
BOL;BOG;149;7.318,00;31.661.804,00
BOL;BOG;410;10.847,00;46.171.146,00
BOL;BOG;202;483;2.044.045,00
BOL;BOG;151;2.954,00;12.571.595,00
BOL;BOG;173;728;3.145.682,00
BOL;BOG;5.267,00;383;1.620.696,00
BOL;BOG;92;556;2.350.015,00
BOL;BOG;5;26;111.252,00
BOL;BOG;180;1.031,00;4.355.845,00
BOL;BOG;7;45;190.922,00
BOL;BOG;5;17;75.575,00
BOL;BOG;105;410;1.732.450,00
BOL;BOG;5;21;91.619,00
BOL;BOG;229;535;2.261.351,00
BOL;BOG;260;688;2.907.837,00
BOL;BOG;98;342;1.446.234,00
BOL;BOG;45;196;828.374,00
BOL;BOG;1.201,00;2.855,00;12.056.177,00
BOL;BOG;478;1.640,00;6.926.254,00
BOL;BOG;274;635;2.681.407,00
BOL;BOG;23;218;920.415,00
BOL;BOG;124;592;2.503.530,00
BOL;BOG;248;2.469,00;10.425.733,00
BOL;BOG;58;165;697.827,00
BOL;BOG;97;436;1.844.715,00
BOL;BOG;7;32;138.315,00
BOL;BOG;70;4.233,00;17.944.196,00
BOL;BOG;2;12;54.596,00
BOL;BOG;21;216;946.814,00
BOL;BOG;6;66;279.629,00
BOL;BOG;99;5.346,00;22.143.066,00
BOL;BOG;20;625;2.678.577,00
BOL;BOG;124;7.480,00;32.190.468,00
BOL;BOG;200;1.217,00;5.174.731,00
BOL;BOG;22;353;1.520.583,00
BOL;BOG;26;321;1.411.671,00
BOL;BOG;420;2.526,00;11.080.747,00
BOL;BOG;45;4.912,00;20.740.299,00
BOL;BOG;1.337,00;28.236,00;119.974.764,00
BOL;BOG;66;41;174.836,00
BOL;BOG;513;4.458,00;19.326.931,00
BOL;BOG;14;491;2.112.047,00
BOL;BOG;7;251;1.062.475,00
BOL;BOG;153;736;3.140.333,00
BOL;BOG;4;6.969,00;29.612.258,00
BOL;BOG;1;428;1.821.886,00
BOL;BOG;12;5.420,00;23.033.744,00
BOL;BOG;2;29.862,00;130.998.432,00
BOL;BOG;24;1.956,00;8.101.631,00
BOL;BOG;737;6.235,00;27.352.535,00
BOL;BOG;216;6.462,00;27.338.836,00
BOL;BOG;682;608.144,00;2.629.073.153,00
BOL;BOG;0;45;187.405,00
BOL;BOG;18;624;2.571.266,00
BOL;BOG;0;112;462.045,00
BOL;BOG;38;5.404,00;22.269.684,00
BOL;BOG;2;53;221.524,00
BOL;BOG;9;708;2.920.613,00
BOL;BOG;27;650;2.679.762,00
BOL;BOG;5;106;437.197,00
BOL;BOG;170;6.120,00;25.789.496,00
BOL;BUN;7.878,00;81.187,00;350.235.100,00
BOL;BUN;199;8.332,00;35.527.765,00
BOL;BUN;176;6.598,00;28.053.368,00
BOL;BUN;26;723;3.069.022,00
BOL;BUN;3.649,00;14.646,00;63.833.652,00
BOL;BUN;25;84;370.497,00
BOL;BUN;658;2.289,00;9.618.772,00
BOL;BUN;145;825;3.620.749,00
BOL;BUN;763;9.093,00;38.207.454,00
BOL;BUN;51;2.510,00;10.609.360,00
BOL;BUN;5;175;739.427,00
BOL;BUN;1.097,00;11.690,00;49.903.399,00
BOL;BUN;421;1.438,00;6.311.043,00
BOL;BUN;510;9.152,00;38.619.962,00
BOL;BUN;953;3.986,00;17.142.411,00
BOL;BUN;34;350;1.511.140,00
BOL;BUN;2;164;704.339,00
BOL;BUN;3;77;325.072,00
BOL;BUN;8;228;964.493,00
BOL;BUN;10;12;54.657,00
BOL;BUN;62;43;183.690,00
BRA;BOG;1.000,00;10.934,00;46.075.547,00
BRA;BOG;21.000,00;28.623,00;122.611.044,00
BRA;BOG;13.500,00;3.206,00;13.211.119,00
BRA;BOG;45.925,00;19.946,00;87.496.320,00
BRA;BOG;3.600,00;396;1.737.117,00
BRA;BOG;25.375,00;7.195,00;30.573.679,00
BRA;BOG;24.000,00;2.688,00;11.254.682,00
BRA;BOG;23.400,00;2.116,00;8.944.178,00
BRA;BOG;100;440;1.813.072,00
BRA;BOG;252;1.134,00;4.672.783,00
BRA;BOG;164;54.378,00;229.878.028,00
BRA;BOG;2;1.973,00;8.657.073,00
BRA;BOG;20;776;3.298.838,00
BRA;BOG;1;16.019,00;68.066.643,00
BRA;BOG;102;9.156,00;38.906.393,00
BRA;BOG;18;5.125,00;21.792.088,00
BRA;BOG;2.066,00;25.537,00;108.141.272,00
BRA;BOG;720;2.673,00;11.300.658,00
BRA;BOG;51;49;209.992,00
BRA;BOG;1.323,00;42.744,00;176.132.893,00
BRA;BOG;77.280,00;6.970,00;29.429.909,00
BRA;BOG;1;44.872,00;185.835.033,00
BRA;BOG;198;540;2.285.073,00
BRA;BOG;2.814,00;12.295,00;51.976.732,00
BRA;BOG;294;802;3.392.987,00
BRA;BOG;3.897,00;15.192,00;64.223.565,00
BRA;BOG;4.381,00;14.174,00;59.919.871,00
BRA;BOG;1.008,00;1.780,00;7.533.616,00
BRA;BOG;1.105,00;4.189,00;16.985.011,00
BRA;BOG;8.740,00;58.643,00;237.728.133,00
BRA;BOG;5.023,00;28.467,00;121.012.355,00
BRA;BOG;24.000,00;2.712,00;11.464.681,00
BRA;BOG;9.200,00;1.840,00;7.823.845,00
BRA;BOG;160;616;2.619.287,00
BRA;BOG;75;351;1.492.483,00
BRA;BOG;3.630,00;12.410,00;52.203.176,00
BRA;BOG;120;2.430,00;10.280.382,00
BRA;BOG;300;10.377,00;44.091.873,00
BRA;BOG;39;1.729,00;7.022.271,00
BRA;BOG;2;878;3.828.468,00
BRA;BOG;3;1.344,00;5.861.823,00
BRA;BOG;83;8.028,00;34.137.989,00
BRA;BOG;109;6.519,00;27.721.330,00
BRA;BOG;1;1.577,00;6.875.994,00
BRA;BOG;375;12.176,00;51.313.428,00
BRA;BOG;20;1.054,00;4.485.104,00
BRA;BOG;60;1.296,00;5.384.802,00
BRA;BOG;2.500,00;1.740,00;7.633.885,00
BRA;BOG;1.107,00;26.507,00;116.281.451,00
BRA;BOG;3;1.785,00;7.783.708,00
BRA;BOG;1;123;539.562,00
BRA;BOG;1;50;203.041,00
BRA;BOG;0;2;10.173,00
BRA;BOG;2;374;1.587.025,00
BRA;BOG;500;30;131.599,00
BRA;BOG;8;4;18.598,00
BRA;BOG;4;21;92.618,00
BRA;BOG;0;15;68.695,00
BRA;BOG;36;30;135.021,00
BRA;BOG;0;113;480.431,00
BRA;BOG;0;79;337.327,00
BRA;BOG;0;921;3.828.569,00
BRA;BOG;99;560;2.382.329,00
BRA;BOG;1.000,00;1.887,00;8.021.347,00
BRA;BOG;8;2.276,00;9.672.339,00
BRA;BOG;0;19;82.143,00
BRA;BOG;2.759,00;47.880,00;202.181.594,00
BRA;BOG;337;31.253,00;132.122.720,00
BRA;BOG;1;221.707,00;939.783.564,00
BRA;BOG;19.700,00;6.842,00;28.912.857,00
BRA;BOG;1.248,00;6.480,00;28.104.741,00
BRA;BOG;14;56;245.652,00
BRA;BOG;48;128;561.492,00
BRA;BOG;2.352,00;10.930,00;47.451.223,00
BRA;BOG;3.177,00;16.678,00;72.392.854,00
BRA;BOG;2.500,00;57.300,00;236.111.526,00
BRA;BOG;2;100;429.251,00
BRA;BOG;5;30;134.231,00
BRA;BOG;1.481,00;41.911,00;180.000.572,00
BRA;BOG;2;578;2.382.872,00
BRA;BOG;2;205;901.019,00
BRA;BOG;4.000,00;15.240,00;64.754.760,00
BRA;BOG;17.950,00;5.770,00;24.398.751,00
BRA;BOG;99;332;1.414.582,00
BRA;BOG;1.272,00;5.946,00;25.449.088,00
BRA;BOG;180;599;2.597.973,00
BRA;BOG;3.207,00;12.912,00;54.858.083,00
BRA;BOG;1.757,00;8.180,00;35.131.176,00
BRA;BOG;48;212;929.971,00
BRA;BOG;45;146;617.973,00
BRA;BOG;734;435.558,00;1.878.788.764,00
BRA;BOG;1;11;49.992,00
BRA;BOG;1;111;466.935,00
BRA;BOG;429;282.391,00;1.146.742.251,00
BRA;BOG;150;483;2.044.041,00
BRA;BOG;464;10;45.197,00
BRA;BOG;669;41;175.203,00
BRA;BOG;2;179.310,00;745.024.161,00
BRA;BOG;330;1.914,00;8.099.990,00
BRA;BOG;4.179,00;3.309.453,00;14.071.482.740,00
BRA;BOG;684.540,00;6.847,00;28.005.482,00
BRA;BOG;93;38;161.660,00
BRA;BOG;10;490;2.064.125,00
BRA;BOG;0;900;3.828.181,00
BRN;BOG;16;750;3.189.067,00
BGR;BOG;45.000,00;2.700,00;11.422.647,00
CYM;BOG;26;1.681,00;7.111.655,00
CAN;BOG;34;93;396.317,00
CAN;BOG;3.265,00;5.738,00;24.257.820,00
CAN;BOG;17.510,00;3.113,00;13.197.659,00
CAN;BOG;2.340,00;657;2.784.924,00
CAN;BOG;600;192;791.159,00
CAN;BOG;7.625,00;3.641,00;15.473.158,00
CAN;BOG;2.000,00;1.010,00;4.257.363,00
CAN;BOG;499;4.882,00;20.117.773,00
CAN;BOG;2.885,00;1.342,00;5.666.298,00
CAN;BOG;1.160,00;2.476,00;10.468.418,00
CAN;BOG;2.705,00;541;2.291.855,00
CAN;BOG;6.330,00;4.919,00;20.772.362,00
CAN;BOG;335;122;517.043,00
CAN;BOG;297;1.173,00;4.958.728,00
CAN;BOG;2.310,00;23.401,00;102.652.844,00
CAN;BOG;1.870,00;17.830,00;78.218.183,00
CAN;BOG;40;124;516.353,00
CAN;BOG;812;3.064,00;12.692.240,00
CAN;BOG;160;807;3.365.837,00
CAN;BOG;1.189,00;4.341,00;17.939.429,00
CAN;BOG;474;1.334,00;5.576.619,00
CAN;BOG;3.041,00;13.234,00;55.181.588,00
CAN;BOG;15;240;1.052.798,00
CAN;BOG;450;3.158,00;13.857.415,00
CAN;BOG;382;2.819,00;12.366.126,00
CAN;BOG;16.852,00;117.947,00;517.397.554,00
CAN;BOG;36;797;3.374.165,00
CAN;BOG;109;2.336,00;10.055.168,00
CAN;BOG;38;806;3.459.322,00
CAN;BOG;438;14.039,00;59.268.650,00
CAN;BOG;614;16.070,00;68.152.062,00
CAN;BOG;1;12;53.517,00
CAN;BOG;12;233;962.247,00
CAN;BOG;259;5.137,00;21.761.621,00
CAN;BOG;1.140,00;10.191,00;42.912.636,00
CAN;BOG;3.811,00;30.766,00;129.618.866,00
CAN;BOG;34;280;1.136.512,00
CAN;BOG;7;62;266.709,00
CAN;BOG;1;7;34.391,00
CAN;BOG;29;729;3.095.947,00
CAN;BOG;64;1.360,00;5.607.710,00
CAN;BOG;6;60;252.750,00
CAN;BOG;10;1.360,00;5.778.640,00
CAN;BOG;75;1.076,00;4.481.268,00
CAN;BOG;40;149;655.498,00
CAN;BOG;43;1.949,00;7.939.542,00
CAN;BOG;10;2.800,00;11.897.200,00
CAN;BOG;8;1.600,00;6.798.400,00
CAN;BOG;164;2.372,00;9.890.594,00
CAN;BOG;27;551;2.344.020,00
CAN;BOG;36;601;2.532.823,00
CAN;BOG;119;2.307,00;9.782.206,00
CAN;BOG;282;7.934,00;33.631.714,00
CAN;BOG;41;1.033,00;4.381.572,00
CAN;BOG;61;770;3.266.542,00
CAN;BOG;294;2.579,00;10.455.052,00
CAN;BOG;1.809,00;14.241,00;57.730.812,00
CAN;BOG;3;27;115.932,00
CAN;BOG;16;447;1.898.072,00
CAN;BOG;444;4.497,00;18.229.758,00
CAN;BOG;107;1.533,00;6.486.203,00
CAN;BOG;8;149;634.513,00
CAN;BOG;30;461;1.870.404,00
CAN;BOG;21;361;1.532.980,00
CAN;BOG;17.430,00;2.912,00;12.249.036,00
CAN;BOG;8.400,00;2.054,00;8.624.019,00
CAN;BOG;80.054,00;18.804,00;77.488.094,00
CAN;BOG;1.814,00;5.388,00;22.118.450,00
CAN;BOG;160;671;2.720.235,00
CAN;BOG;160;550;2.230.135,00
CAN;BOG;120;550;2.232.324,00
CAN;BOG;164;626;2.537.734,00
CAN;BOG;1.336,00;5.682,00;23.037.477,00
CAN;BOG;300;11.700,00;49.498.136,00
CAN;BOG;162;3.895,00;16.478.225,00
CAN;BOG;661;2.075,00;8.415.321,00
CAN;BOG;495;8.538,00;37.455.935,00
CAN;BOG;10.240,00;3.642,00;15.409.996,00
CAN;BOG;325;2.661,00;10.968.060,00
CAN;BOG;3.430,00;18.672,00;78.181.944,00
CAN;BOG;450;750;3.187.282,00
CAN;BOG;5.216,00;10.504,00;44.642.693,00
CAN;BOG;9.294,00;17.711,00;75.267.548,00
CAN;BOG;2.173,00;7.537,00;30.608.343,00
CAN;BOG;2.165,00;3.493,00;14.760.217,00
CAN;BOG;306;1.120,00;4.550.403,00
CAN;BOG;165;8.540,00;35.974.750,00
CAN;BOG;3.800,00;6.522,00;27.715.377,00
CAN;BOG;6.760,00;2.973,00;12.635.280,00
CAN;BOG;2;100;438.666,00
CAN;BOG;2;6.658,00;28.178.149,00
CAN;BOG;2;100;405.376,00
CAN;BOG;10.000,00;1.600,00;6.975.039,00
CAN;BOG;32.225,00;8.699,00;36.469.610,00
CAN;BOG;2.200,00;330;1.381.713,00
CAN;BOG;25.684,00;4.339,00;18.205.971,00
CAN;BOG;29.368,00;25.067,00;108.110.310,00
CAN;BOG;3.400,00;593;2.487.000,00
CAN;BOG;17.600,00;2.969,00;12.450.445,00
CAN;BOG;1.800,00;555;2.352.561,00
CAN;BOG;1.460,00;1.475,00;6.252.303,00
CAN;BOG;25;244;1.032.268,00
CAN;BOG;984;240;990.926,00
CAN;BOG;67.125,00;10.171,00;44.440.972,00
CAN;BOG;113.775,00;15.417,00;66.408.608,00
CAN;BOG;2.720,00;5.888,00;25.668.147,00
CAN;BOG;11.532,00;70.366,00;299.036.496,00
CAN;BOG;8.328,00;2.770,00;11.766.152,00
CAN;BOG;10.751,00;1.959,00;7.942.531,00
CAN;BOG;90.122,00;12.834,00;54.187.443,00
CAN;BOG;163.420,00;20.871,00;88.144.853,00
CAN;BOG;35.890,00;8.560,00;36.423.747,00
CAN;BOG;64.440,00;12.279,00;51.903.870,00
CAN;BOG;7.041,00;3.616,00;15.244.342,00
CAN;BOG;4.190,00;798;3.373.457,00
CAN;BOG;270;216;913.116,00
CAN;BOG;840;4.572,00;19.428.552,00
CAN;BOG;6.000,00;1.820,00;7.499.528,00
CAN;BOG;126;197;833.316,00
CAN;BOG;4.000,00;964;4.086.695,00
CAN;BOG;525;388;1.645.971,00
CAN;BOG;15;67;284.343,00
CAN;BOG;2;7.353,00;30.988.861,00
CAN;BOG;16;95;404.798,00
CAN;BOG;528;2.680,00;11.395.601,00
CAN;BOG;3.200,00;576;2.429.597,00
CAN;BOG;6;1.250,00;5.266.536,00
CAN;BOG;605;3.195,00;13.231.868,00
CAN;BOG;15.198,00;4.552,00;18.494.578,00
CAN;BOG;20.800,00;3.048,00;13.285.220,00
CAN;BOG;48.600,00;7.165,00;31.235.100,00
CAN;BOG;510;306;1.300.194,00
CAN;BOG;5.750,00;1.782,00;7.504.234,00
CAN;BOG;840;144;631.679,00
CAN;BOG;7.940,00;883;3.876.052,00
CAN;BOG;120;38;168.447,00
CAN;BOG;58;263;1.113.708,00
CAN;BOG;147;966;4.080.418,00
CAN;BOG;3.065,00;12.909,00;54.613.790,00
CAN;BOG;84;874;3.685.499,00
CAN;BOG;523;1.993,00;8.388.920,00
CAN;BOG;98;368;1.555.497,00
CAN;BOG;1.217,00;4.034,00;17.042.857,00
CAN;BOG;3.000,00;555;2.253.760,00
CAN;BOG;22.910,00;3.983,00;16.254.422,00
CAN;BOG;16;96;404.541,00
CAN;BOG;31.312,00;14.983,00;62.424.435,00
CAN;BOG;1.700,00;678;2.910.671,00
CAN;BOG;8.730,00;1.231,00;5.245.415,00
CAN;BOG;16.975,00;2.291,00;9.694.697,00
CAN;BOG;960;163;715.902,00
CAN;BOG;17.309,00;5.600,00;23.726.555,00
CAN;BOG;1.276,00;626;2.640.226,00
CAN;BOG;14.433,00;7.859,00;33.168.203,00
CAN;BOG;125;480;1.945.804,00
CAN;BOG;540;1.593,00;6.564.147,00
CAN;BOG;24;121;512.749,00
CAN;BOG;47.109,00;224.056,00;943.978.297,00
CAN;BOG;687;3.932,00;16.648.829,00
CAN;BOG;131;821;3.471.720,00
CAN;BOG;2.740,00;10.603,00;43.188.911,00
CAN;BOG;2;15;63.022,00
CAN;BOG;148;783;3.290.898,00
CAN;BOG;93;795;3.360.689,00
CAN;BOG;1.428,00;5.332,00;22.532.048,00
CAN;BOG;26;103;421.266,00
CAN;BOG;232;1.036,00;4.366.017,00
CAN;BOG;1.015,00;7.437,00;31.608.264,00
CAN;BOG;1.466,00;51.078,00;214.608.228,00
CAN;BOG;80;1.480,00;6.098.517,00
CAN;BOG;370;8.610,00;35.478.538,00
CAN;BOG;517;3.260,00;13.502.097,00
CAN;BOG;343;1.638,00;6.835.922,00
CAN;BOG;126;842;3.543.833,00
CAN;BOG;28;117;487.032,00
CAN;BOG;1.824,00;5.834,00;24.447.458,00
CAN;BOG;16.775,00;7.015,00;29.743.939,00
CAN;BOG;597;2.539,00;10.791.841,00
CAN;BOG;6;500;2.100.600,00
CAN;BOG;119;2.296,00;9.695.016,00
CAN;BOG;4;2.368,00;9.999.809,00
CAN;BOG;3;6.399,00;27.127.792,00
CAN;BOG;29;118;496.452,00
CAN;BOG;1;25;105.765,00
CAN;BOG;1;350.000,00;1.418.816.000,00
CAN;BOG;1.000,00;611;2.589.937,00
CAN;BOG;39;57;243.309,00
CAN;BOG;400;24;104.487,00
CAN;BOG;163.656,00;43.835,00;184.916.317,00
CAN;BOG;113.500,00;16.280,00;69.103.671,00
CAN;BOG;7.020,00;1.778,00;7.801.236,00
CAN;BOG;564;2.088,00;9.161.451,00
CAN;BOG;20.175,00;6.886,00;30.207.637,00
CAN;BOG;153.707,00;40.569,00;171.609.754,00
CAN;BOG;279.720,00;36.669,00;155.865.967,00
CAN;BOG;444.585,00;64.223,00;272.802.977,00
CAN;BOG;6.800,00;1.146,00;4.799.402,00
CAN;BOG;920;259;1.096.080,00
CAN;BOG;34.950,00;9.687,00;42.281.116,00
CAN;BOG;900;144;609.403,00
CAN;BOG;700;118;499.211,00
CAN;BOG;8.550,00;1.470,00;6.220.995,00
CAN;BOG;13.100,00;2.319,00;9.810.784,00
CAN;BOG;1.657,00;390;1.712.683,00
CAN;BOG;11.100,00;3.027,00;12.810.173,00
CAN;BOG;1.600,00;332;1.460.012,00
CAN;BOG;7.710,00;1.635,00;6.891.838,00
CAN;BOG;2.420,00;951;4.174.608,00
CAN;BOG;2.660,00;2.208,00;9.342.323,00
CAN;BOG;20.650,00;3.308,00;13.996.127,00
CAN;BOG;425;2.428,00;10.309.125,00
CAN;BOG;413;2.329,00;9.853.556,00
CAN;BOG;49.250,00;13.669,00;56.326.815,00
CAN;BOG;78.756,00;12.721,00;54.770.880,00
CAN;BOG;103.031,00;16.881,00;70.259.668,00
CAN;BOG;120;154;657.745,00
CAN;BOG;27;62;263.862,00
CAN;BOG;6.268,00;7.740,00;32.581.967,00
CAN;BOG;24.303,00;8.338,00;36.323.947,00
CAN;BOG;84;354;1.491.225,00
CAN;BOG;27;8.593,00;36.143.526,00
CAN;BOG;211.643,00;62.658,00;265.088.254,00
CAN;BOG;2.700,00;513;2.079.578,00
CAN;BOG;2.700,00;270;1.137.771,00
CAN;BOG;22.076,00;4.087,00;17.407.857,00
CAN;BOG;85.500,00;6.015,00;24.383.366,00
CAN;BOG;4.200,00;630;2.746.422,00
CAN;BOG;6.000,00;1.147,00;5.022.955,00
CAN;BOG;44.890,00;7.605,00;32.606.932,00
CAN;BOG;3.166,00;6.613,00;29.009.684,00
CAN;BOG;185.161,00;63.914,00;272.820.431,00
CAN;BOG;6.000,00;549;2.226.689,00
CAN;BOG;342;307;1.299.559,00
CAN;BOG;130.273,00;129.203,00;560.995.340,00
CAN;BOG;50.840,00;21.071,00;85.417.222,00
CAN;BOG;642;4.390,00;18.235.292,00
CAN;BOG;9;10.010,00;42.316.173,00
CAN;BOG;1;240;1.014.573,00
CAN;BOG;1;50;219.333,00
CAN;BOG;375;3.264,00;13.397.768,00
CAN;BOG;110;3.125,00;12.668.000,00
CAN;BOG;1.440,00;4.833,00;20.239.587,00
CAN;BOG;1;41.980,00;176.902.460,00
CAN;BOG;1;5.432,00;22.882.300,00
CAN;BOG;402;3.785,00;16.013.874,00
CAN;BOG;248;793;3.481.253,00
CAN;BOG;680;3.164,00;13.879.392,00
CAN;BOG;368;1.464,00;6.422.070,00
CAN;BOG;312;1.670,00;7.327.476,00
CAN;BOG;1.500,00;210;915.474,00
CAN;BOG;400;54;224.161,00
CAN;BOG;32.500,00;4.647,00;20.260.311,00
CAN;BOG;2.675,00;642;2.648.528,00
CAN;BOG;9.000,00;59.670,00;260.125.397,00
CAN;BOG;1.500,00;484;1.996.440,00
CAN;BOG;300;80;332.534,00
CAN;BOG;11.000,00;2.888,00;12.589.947,00
CAN;BOG;7.425,00;1.782,00;7.535.088,00
CAN;BOG;1.600,00;252;1.100.312,00
CAN;BOG;97.600,00;15.713,00;68.501.867,00
CAN;BOG;546;855;3.626.760,00
CAN;BOG;700;1.547,00;6.557.500,00
CAN;BOG;300;1.065,00;4.514.375,00
CAN;BOG;840;117;496.435,00
CAN;BOG;994;1.568,00;6.838.154,00
CAN;BOG;11.502,00;12.448,00;52.765.204,00
CAN;BOG;41.883,00;9.555,00;40.499.096,00
CAN;BOG;6.998,00;3.447,00;14.611.315,00
CAN;BOG;15.172,00;3.844,00;16.163.671,00
CAN;BOG;69.675,00;9.826,00;41.409.981,00
CAN;BOG;135.400,00;20.424,00;86.590.661,00
CAN;BOG;20.800,00;10.558,00;44.475.617,00
CAN;BOG;13.000,00;1.950,00;8.192.983,00
CAN;BOG;15.691,00;11.369,00;47.843.316,00
CAN;BOG;85.409,00;26.759,00;114.691.954,00
CAN;BOG;5.950,00;3.153,00;13.831.358,00
CAN;BOG;10.640,00;4.082,00;17.908.100,00
CAN;BOG;4.896,00;783;3.311.568,00
CAN;BOG;32.100,00;4.305,00;17.871.095,00
CAN;BOG;3.022,00;8.590,00;36.690.137,00
CAN;BOG;454;312;1.285.633,00
CAN;BOG;200;50;212.485,00
CAN;BOG;550;38;161.404,00
CAN;BOG;550;39;168.203,00
CAN;BOG;120;16;71.395,00
CAN;BOG;1.560,00;438;1.780.105,00
CAN;BOG;500;65;283.361,00
CAN;BOG;3.400,00;442;1.926.854,00
CAN;BOG;4.582,00;3.615,00;15.237.294,00
CAN;BOG;5;54;227.554,00
CAN;BOG;6.584,00;1.652,00;6.940.927,00
CAN;BOG;45.560,00;7.041,00;29.731.326,00
CAN;BOG;546.000,00;73.878,00;312.395.607,00
CAN;BOG;14.249,00;10.961,00;46.138.847,00
CAN;BOG;23.285,00;3.350,00;14.127.488,00
CAN;BOG;6.500,00;410;1.703.525,00
CAN;BOG;25;31;125.966,00
CAN;BOG;2.025,00;1.040,00;4.252.660,00
CAN;BOG;2.566,00;10.531,00;44.344.127,00
CAN;BOG;99.225,00;15.045,00;63.926.544,00
CAN;BOG;1.850,00;514;2.136.885,00
CAN;BOG;38;33;139.812,00
CAN;BOG;1.000,00;230;955.636,00
CAN;BOG;27.945,00;6.752,00;28.664.873,00
CAN;BOG;1.825,00;2.555,00;10.858.009,00
CAN;BOG;1.542,00;2.791,00;11.863.490,00
CAN;BOG;6.445,00;12.208,00;51.882.797,00
CAN;BOG;375;795;3.378.519,00
CAN;BOG;670;2.378,00;10.107.935,00
CAN;BOG;631;1.241,00;5.276.864,00
CAN;BOG;33.160,00;4.642,00;19.728.853,00
CAN;BOG;6.050,00;1.270,00;5.399.256,00
CAN;BOG;2.480,00;1.041,00;4.426.497,00
CAN;BOG;11.205,00;5.277,00;22.428.906,00
CAN;BOG;2.109,00;1.593,00;6.753.515,00
CAN;BOG;379;9.396,00;39.828.234,00
CAN;BOG;7.490,00;1.198,00;5.069.963,00
CAN;BOG;60.765,00;8.992,00;38.092.301,00
CAN;BOG;8.820,00;4.527,00;19.069.987,00
CAN;BOG;22.080,00;6.631,00;27.553.069,00
CAN;BOG;6.898,00;1.147,00;5.032.376,00
CAN;BOG;2.340,00;2.123,00;9.022.326,00
CAN;BOG;159.998,00;43.442,00;182.049.069,00
CAN;BOG;24.500,00;2.372,00;10.399.854,00
CAN;BOG;49.750,00;4.176,00;18.159.803,00
CAN;BOG;840;184;773.759,00
CAN;BOG;900;264;1.150.881,00
CAN;BOG;43.980,00;6.128,00;26.245.107,00
CAN;BOG;1.800,00;450;1.973.997,00
CAN;BOG;4.880,00;1.511,00;6.372.985,00
CAN;BOG;1.497,00;10.065,00;43.033.945,00
CAN;BOG;7.165,00;46.493,00;202.067.143,00
CAN;BOG;4.084,00;26.362,00;113.409.684,00
CAN;BOG;453;1.216,00;5.334.178,00
CAN;BOG;3;1;4.386,00
CAN;BOG;8;18;76.048,00
CAN;BOG;266;755;3.123.242,00
CAN;BOG;139.679,00;600.488,00;2.530.886.895,00
CAN;BOG;15;41;179.853,00
CAN;BOG;2;10;41.414,00
CAN;BOG;7.674,00;46.324,00;194.811.500,00
CAN;BOG;1.917,00;8.313,00;36.403.775,00
CAN;BOG;16.062,00;68.652,00;289.242.410,00
CAN;BOG;12;71;291.424,00
CAN;BOG;1.474,00;5.264,00;22.817.067,00
CAN;BOG;4.032,00;18.378,00;78.699.283,00
CAN;BOG;7.843,00;47.254,00;201.608.786,00
CAN;BOG;2;1;4.386,00
CAN;BOG;15;40;175.466,00
CAN;BOG;1.255,00;5.559,00;23.016.949,00
CAN;BOG;1.008,00;10.248,00;42.847.125,00
CAN;BOG;13.363,00;49.005,00;210.334.295,00
CAN;BOG;2.166,00;9.035,00;38.983.341,00
CAN;BOG;63.548,00;256.410,00;1.111.564.067,00
CAN;BOG;558;5.915,00;24.977.504,00
CAN;BOG;476;4.887,00;20.749.638,00
CAN;BOG;419;3.811,00;16.340.960,00
